W,I,web_name      ,team,T,VA/M ,VA/ML,p/g,p/gl,form,min ,price,%   ,txn   ,gf,040122
o,M,Salah         ,LIV ,M,0.64 ,0.67 ,8.8,9.2 ,11.5,2469,10.7 ,62.8,2628  ,0 ,      
 ,R,Sterling      ,MCI ,M,0.56 ,0.63 ,6.9,7.5 ,4.3 ,2064,8.7  ,18.8,5445  ,0 ,      
o,H,Son           ,TOT ,M,0.4  ,0.57 ,5.3,6.7 ,12.0,1932,8.3  ,16.5,15793 ,2 ,      
 ,E,Hazard        ,CHE ,M,0.34 ,0.43 ,5.6,6.6 ,2.3 ,1946,10.6 ,6.8 ,-1357 ,0 ,      
 ,D,David Silva   ,MCI ,M,0.51 ,0.57 ,6.1,6.6 ,12.0,2090,8.1  ,11.3,16552 ,2 ,      
 ,W,Hughes        ,WAT ,M,0.5  ,0.96 ,4.3,6.4 ,3.3 ,474 ,4.6  ,0.2 ,415   ,4 ,      
 ,A,Ramsey        ,ARS ,M,0.51 ,0.59 ,5.5,6.1 ,1.0 ,1556,6.9  ,3.7 ,-471  ,0 ,      
 ,K,De Bruyne     ,MCI ,M,0.39 ,0.39 ,6.1,6.1 ,3.7 ,2657,10.4 ,24.8,-7720 ,-1,      
 ,L,Sané          ,MCI ,M,0.42 ,0.48 ,5.6,6.1 ,4.7 ,1902,8.6  ,12.6,1759  ,0 ,      
m,W,Willian       ,CHE ,M,0.28 ,0.56 ,4.0,6.0 ,4.7 ,1578,7.1  ,13.7,15579 ,2 ,      
o,R,Mahrez        ,LEI ,M,0.42 ,0.45 ,5.7,6.0 ,8.0 ,2318,8.9  ,12.6,3912  ,1 ,      
o,S,Mané          ,LIV ,M,0.35 ,0.41 ,5.3,5.9 ,7.5 ,1812,9.5  ,11.0,-4107 ,-1,      
m,R,Kenedy        ,NEW ,M,0.75 ,0.75 ,5.6,5.6 ,8.0 ,530 ,4.8  ,2.1 ,5751  ,5 ,      
 ,M,Arnautovic    ,WHU ,M,0.36 ,0.52 ,4.5,5.6 ,6.3 ,1691,6.9  ,4.4 ,11426 ,4 ,      
 ,H,Mkhitaryan    ,ARS ,M,0.27 ,0.44 ,4.1,5.4 ,5.3 ,1367,7.8  ,12.5,-7858 ,-1,      
 ,P,Pogba         ,MUN ,M,0.41 ,0.44 ,5.2,5.4 ,2.7 ,1644,7.8  ,10.5,-1432 ,0 ,      
 ,A,Sánchez       ,MUN ,M,0.26 ,0.29 ,5.0,5.3 ,7.0 ,2105,11.5 ,2.8 ,1292  ,1 ,      
 ,C,Eriksen       ,TOT ,M,0.36 ,0.35 ,5.4,5.3 ,5.7 ,2588,9.4  ,14.2,1635  ,0 ,      
m,J,Lingard       ,MUN ,M,0.37 ,0.48 ,4.2,4.9 ,3.0 ,1458,6.0  ,9.6 ,4863  ,1 ,      
 ,B,Alli          ,TOT ,M,0.35 ,0.33 ,5.1,4.9 ,10.3,2532,8.9  ,11.7,7374  ,1 ,      
 ,P,Groß          ,BHA ,M,0.4  ,0.45 ,4.4,4.7 ,3.3 ,2415,6.0  ,17.2,-2344 ,0 ,      
 ,B,Bernardo Silva,MCI ,M,0.12 ,0.35 ,2.9,4.6 ,4.3 ,1155,7.4  ,1.5 ,-4882 ,-6,      
 ,M,Özil          ,ARS ,M,0.25 ,0.27 ,4.3,4.5 ,5.0 ,2161,9.3  ,2.4 ,353   ,0 ,      
 ,X,Shaqiri       ,STK ,M,0.37 ,0.4  ,4.3,4.5 ,2.3 ,2499,6.3  ,11.0,-14615,-2,      
 ,J,Mata          ,MUN ,M,0.24 ,0.35 ,3.6,4.4 ,2.0 ,1649,6.8  ,2.1 ,-153  ,0 ,      
 ,J,Stanislas     ,BOU ,M,0.32 ,0.38 ,3.9,4.3 ,5.0 ,1285,6.0  ,1.8 ,-8584 ,-8,      
 ,R,Fraser        ,BOU ,M,0.29 ,0.43 ,3.5,4.2 ,0.5 ,1463,5.1  ,0.8 ,-497  ,-1,      
 ,J,Izquierdo     ,BHA ,M,0.15 ,0.36 ,2.9,4.1 ,2.0 ,1471,5.9  ,0.3 ,-215  ,-1,      
 ,A,Chamberlain   ,LIV ,M,0.11 ,0.37 ,2.6,4.1 ,2.3 ,1582,5.6  ,2.9 ,-2460 ,-1,      
o,L,Milivojevic   ,CRY ,M,0.36 ,0.4  ,3.8,4.0 ,5.8 ,2539,5.0  ,7.9 ,21365 ,5 ,      
 ,T,Walcott       ,EVE ,M,0.11 ,0.29 ,2.8,4.0 ,3.0 ,825 ,7.0  ,3.9 ,-8177 ,-4,      
 ,A,King          ,SWA ,M,0.1  ,0.48 ,2.4,4.0 ,4.0 ,794 ,4.2  ,3.4 ,651   ,0 ,      
 ,M,Lanzini       ,WHU ,M,0.26 ,0.3  ,3.7,4.0 ,1.0 ,1686,6.6  ,0.7 ,-484  ,-1,      
 ,J,João Mário    ,WHU ,M,0.33 ,0.33 ,4.0,4.0 ,4.0 ,498 ,6.0  ,0.1 ,457   ,8 ,      
 ,A,Surman        ,BOU ,M,0.36 ,0.43 ,3.6,3.9 ,0.5 ,1552,4.4  ,3.4 ,-728  ,0 ,      
 ,E,Can           ,LIV ,M,0.31 ,0.39 ,3.5,3.9 ,1.5 ,2089,4.9  ,5.5 ,-9264 ,-3,      
 ,S,Ki Sung-yueng ,SWA ,M,0.26 ,0.38 ,3.3,3.9 ,5.7 ,1475,5.0  ,1.4 ,-1715 ,-2,      
 ,A,Doucouré      ,WAT ,M,0.35 ,0.35 ,3.9,3.9 ,2.0 ,2790,5.5  ,14.5,-8335 ,-1,      
 ,G,Sigurdsson    ,EVE ,M,0.2  ,0.22 ,3.6,3.8 ,1.3 ,2257,8.0  ,2.0 ,-592  ,-1,      
 ,S,Davis         ,SOU ,M,0.26 ,0.38 ,3.2,3.8 ,0.0 ,1483,4.7  ,1.4 ,-341  ,0 ,      
 ,E,Choupo-Moting ,STK ,M,0.3  ,0.33 ,3.6,3.8 ,2.8 ,2241,5.4  ,2.7 ,-4838 ,-3,      
~,~,~~~~~~~~      ,~~~~,~,~~~~ ,~~~~~,~~~,3.75,~~~~,~~~ ,~~~~~,~   ,~~~   ,~~,~~~~~~
