W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,081112
,M,Özil,ARS,M,-0.24,-0.24,0.0,0.0,0.0,0,8.5,5.3,-54,0,
,A,Ramsey,ARS,M,-0.27,-0.27,0.0,0.0,0.0,0,7.5,1.4,124,0,
,A,Iwobi,ARS,M,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.8,-207,-1,
,M,Elneny,ARS,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,2.8,-408,0,
,G,Xhaka,ARS,M,-0.36,-0.36,0.0,0.0,0.0,0,5.5,4.9,-550,0,
,H,Mkhitaryan,ARS,M,-0.29,-0.29,0.0,0.0,0.0,0,7.0,14.1,572,0,
,R,Nelson,ARS,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.8,-250,-1,
,A,Maitland-Niles,ARS,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,-82,0,
,L,Torreira,ARS,M,-0.4,-0.4,0.0,0.0,0.0,0,5.0,2.0,59,0,
,M,Guendouzi,ARS,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.2,-30,0,
,M,Pugh,BOU,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,-176,-1,
,A,Surman,BOU,M,0.2,-0.4,3.0,0.0,3.0,90,5.0,0.4,-3,0,
,J,Stanislas,BOU,M,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.1,-104,-2,
,D,Gosling,BOU,M,0.2,-0.4,3.0,0.0,3.0,90,5.0,0.1,0,0,
,J,Ibe,BOU,M,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.6,-133,0,
,L,Lewis Cook,BOU,M,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,-67,0,
o,R,Fraser,BOU,M,1.09,-0.36,8.0,0.0,8.0,90,5.5,1.3,390,1,
,E,Hyndman,BOU,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-187,-4,
,D,Brooks,BOU,M,0.2,-0.4,3.0,0.0,3.0,66,5.0,0.1,22,0,
,J,Lerma,BOU,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-244,-2,
,A,Knockaert,BHA,M,0.0,-0.36,2.0,0.0,2.0,90,5.5,0.5,-61,0,
,D,Stephens,BHA,M,-0.22,-0.44,1.0,0.0,1.0,90,4.5,11.8,-660,0,
,B,Kayal,BHA,M,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-26,-1,
,S,March,BHA,M,0.0,-0.4,2.0,0.0,2.0,70,5.0,0.1,-12,0,
,P,Groß,BHA,M,-0.14,-0.29,1.0,0.0,1.0,59,7.0,7.8,-1904,-1,
,D,Pröpper,BHA,M,0.0,-0.4,2.0,0.0,2.0,90,5.0,0.2,-22,0,
,J,Izquierdo,BHA,M,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.2,-345,-4,
,Y,Bissouma,BHA,M,-0.2,-0.4,1.0,0.0,1.0,30,5.0,0.1,2,0,
,A,Jahanbakhsh,BHA,M,-0.14,-0.29,1.0,0.0,1.0,19,7.0,1.7,-423,-1,
